0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,label
-612.810791015625,91.13050079345703,3.6563615798950195,14.375621795654297,5.68406867980957,6.595278739929199,-7.815526485443115,-7.708071708679199,-12.26124382019043,-7.313221454620361,2.334672689437866,0.5922539234161377,-0.21268321573734283,-6.798616886138916,1.2515184879302979,-2.212038516998291,-6.800146579742432,-3.544870376586914,-2.9908335208892822,-0.8893138766288757,-10.40303897857666,-0.6741831302642822,-2.0957515239715576,-6.4232659339904785,-3.4163200855255127,0.26917657256126404,-7.55689001083374,1.7350616455078125,-6.386212348937988,-0.40796491503715515,-5.876510143280029,-3.085439920425415,-4.012864112854004,-3.9857943058013916,-6.403528690338135,-0.7463749051094055,-2.517026901245117,-4.669392108917236,-6.88688325881958,-3.947389602661133,0.42082199454307556,0.1869403545673077,2559.6935502135193,calm
-615.4578247070312,86.49378967285156,-5.194875717163086,19.323020935058594,8.754475593566895,3.5146327018737793,-6.101825714111328,-11.226889610290527,-13.2081880569458,-5.202707767486572,4.885493755340576,-1.474035620689392,-0.5125599503517151,-7.389562606811523,-0.6607961654663086,0.0856948271393776,-6.241500377655029,-3.1982994079589844,-0.843140721321106,-0.1887752264738083,-9.285505294799805,-2.167673349380493,-2.0144569873809814,-5.0593767166137695,-1.6729469299316406,-0.6057875752449036,-5.602828502655029,1.1317640542984009,-3.6940224170684814,-1.1742231845855713,-5.8070244789123535,-4.02770471572876,-5.182002067565918,-3.6595754623413086,-5.802526473999023,-0.8491284847259521,-2.1770389080047607,-4.197673797607422,-6.078040599822998,-5.133925437927246,0.4570748209953308,0.25427058293269234,2611.5615355097025,calm
-616.13671875,73.98907470703125,-5.61279296875,14.56686782836914,4.519774436950684,-3.8280937671661377,-7.030733108520508,-8.178227424621582,-13.892967224121094,-3.1425695419311523,-1.8347382545471191,-8.218003273010254,1.0897971391677856,-5.70701789855957,-2.952338218688965,2.3759913444519043,-9.567636489868164,-3.4922080039978027,-3.017000198364258,-3.032111883163452,-6.9964141845703125,-0.1540108174085617,-3.6122751235961914,-5.5995774269104,-3.235637664794922,-2.316561460494995,-6.115536212921143,0.20279556512832642,-4.835209846496582,-1.3289823532104492,-3.4197001457214355,-3.1821579933166504,-3.084742307662964,-4.359793186187744,-4.96314001083374,-2.7922258377075195,-2.9150474071502686,-0.922960638999939,-2.4131970405578613,-0.9695560932159424,0.5309383273124695,0.3416023254394531,2797.6427219215093,happy
-601.02001953125,73.71424865722656,-7.142498970031738,18.018577575683594,7.663852691650391,-1.983694314956665,-7.730341911315918,-5.682048797607422,-16.004135131835938,-1.6102888584136963,0.20392556488513947,-7.5068254470825195,3.8738560676574707,-4.734559535980225,-2.7367138862609863,3.664571762084961,-9.23110580444336,-3.2308082580566406,0.3701523542404175,-2.041321277618408,-7.295741081237793,-0.16759636998176575,-4.372072219848633,-6.582948684692383,-0.7343603372573853,-1.3135660886764526,-4.246603012084961,-0.7706639766693115,-4.4780120849609375,-1.4435348510742188,-1.894481897354126,-4.020630836486816,-1.967785120010376,-3.4679806232452393,-3.627612352371216,-1.8587617874145508,-1.3443514108657837,-2.3628926277160645,-2.7604784965515137,-1.1814467906951904,0.5318798422813416,0.2654876708984375,2631.804931314561,happy
-624.142578125,73.20094299316406,-2.9849495887756348,15.253687858581543,2.0333549976348877,-0.2782577574253082,-6.654721260070801,-8.612390518188477,-16.168874740600586,-3.934197187423706,2.776278018951416,-8.2726469039917,2.25559401512146,-4.782273769378662,-0.7219410538673401,1.9059549570083618,-7.9459333419799805,-2.3812856674194336,-1.1908724308013916,-3.901883602142334,-5.922451972961426,-2.320767879486084,-2.835451364517212,-4.452952861785889,-2.9136250019073486,-0.5198487043380737,-6.052692890167236,1.4038392305374146,-3.197666883468628,-0.8710770606994629,-2.884662389755249,-2.7405617237091064,-2.8686130046844482,-4.40131950378418,-4.275328636169434,-2.149747133255005,-2.067500591278076,-1.4099271297454834,-4.3288116455078125,-2.668992757797241,0.49847009778022766,0.3395432692307692,2863.364042896115,happy
-607.8640747070312,69.66941833496094,-0.6958226561546326,21.83348274230957,2.0618674755096436,-0.17839255928993225,-3.930124521255493,-8.634002685546875,-17.16471290588379,-5.27143669128418,0.265095055103302,-6.399934768676758,2.6937386989593506,-5.658616065979004,-1.4491727352142334,1.005669116973877,-9.38997745513916,-3.134307384490967,-1.969165563583374,-3.5088248252868652,-7.0840349197387695,-2.034724235534668,-3.3759427070617676,-5.43168306350708,-3.68537974357605,0.09807900339365005,-7.955979347229004,0.37868940830230713,-4.865132808685303,-0.8170769810676575,-3.7811696529388428,-2.736365795135498,-3.535916805267334,-3.6825575828552246,-4.629049777984619,-2.2974507808685303,-2.856304883956909,-3.0255582332611084,-5.6505446434021,-2.426039934158325,0.4685947000980377,0.31731520432692306,2801.6682584438295,happy
-559.3497924804688,59.43459701538086,-7.348328590393066,6.731324195861816,-1.6105077266693115,-1.6446794271469116,-15.297956466674805,-10.801414489746094,-12.724634170532227,-10.259270668029785,-0.9808685183525085,-8.85312271118164,-2.5251476764678955,-4.815951824188232,-7.831818580627441,-0.6855193972587585,-9.563294410705566,-4.254344940185547,-3.7189464569091797,-6.308138370513916,-6.7530670166015625,-3.7187626361846924,-5.278646945953369,-6.098916530609131,-4.402851581573486,-1.8027310371398926,-2.307483673095703,3.2584705352783203,0.9699652791023254,0.8144747018814087,-2.798042058944702,-1.4597550630569458,-1.7789572477340698,1.658623218536377,1.4441354274749756,6.197428226470947,2.7241244316101074,0.9207121729850769,-1.5771019458770752,-0.9087699055671692,0.46929195523262024,0.32523662860576924,2814.351130704423,happy
-525.6324462890625,65.39656066894531,-13.422568321228027,7.114838123321533,2.4793038368225098,-2.894315004348755,-13.134979248046875,-8.312349319458008,-17.194005966186523,-9.487421989440918,3.2600131034851074,-9.44516658782959,-1.7099080085754395,-2.5320827960968018,-7.868464469909668,0.4500960111618042,-8.710567474365234,-6.7232747077941895,-2.7868094444274902,-5.555844306945801,-7.425418853759766,-4.999535083770752,-4.1822943687438965,-5.460987091064453,-2.753037214279175,1.0446014404296875,-5.280776500701904,0.8361202478408813,-1.1316181421279907,-3.0014798641204834,-1.3383193016052246,1.9318853616714478,1.014927864074707,1.7291297912597656,-0.4041919410228729,4.946806907653809,4.886823654174805,6.389383792877197,2.102623462677002,0.054586850106716156,0.475921094417572,0.21731896033653847,2393.897340105411,happy
-460.33026123046875,63.15961456298828,-13.468571662902832,9.937034606933594,-0.07539402693510056,-3.240330457687378,-13.818609237670898,-12.0496826171875,-23.861621856689453,-6.467386722564697,-0.10421700030565262,-12.272019386291504,0.17549796402454376,-5.215036392211914,-9.269621849060059,2.270885705947876,-12.546607971191406,-5.184422016143799,-3.1558406352996826,-6.2887678146362305,-9.308995246887207,-3.284201145172119,-6.366511344909668,-7.128248691558838,-5.502723217010498,-3.881131172180176,-7.686899185180664,-2.3978240489959717,-6.6566081047058105,-2.5885376930236816,-0.43188491463661194,-0.4602067172527313,2.2796590328216553,1.1547877788543701,0.636032223701477,2.2901687622070312,4.036098003387451,2.985020637512207,1.3245142698287964,2.942922592163086,0.4228936731815338,0.19602989783653846,2539.276829320257,happy
-475.0104064941406,64.748046875,-11.656610488891602,8.972134590148926,-1.362459421157837,-4.3265204429626465,-12.854100227355957,-12.519540786743164,-22.508832931518555,-9.46255874633789,-2.3589677810668945,-9.268342971801758,-0.5677207112312317,-3.740056037902832,-10.146371841430664,0.19732730090618134,-11.131611824035645,-7.457004070281982,-3.4312641620635986,-4.08560848236084,-10.389315605163574,-3.6438651084899902,-5.620610237121582,-8.404613494873047,-5.680243492126465,-2.3884034156799316,-8.855571746826172,-2.6576178073883057,-5.491047382354736,-4.051357746124268,-3.832423686981201,-2.5375053882598877,-3.84342885017395,1.8160138130187988,-0.5659531950950623,4.738070011138916,1.8876506090164185,1.7308262586593628,0.9016103744506836,2.9001405239105225,0.4377518892288208,0.2408428485576923,2778.2703062916057,happy
-634.8777465820312,77.04579162597656,-2.8813233375549316,18.228151321411133,8.792020797729492,-3.5449211597442627,-2.9235711097717285,-10.810564994812012,-13.933831214904785,-5.671136856079102,-5.511651515960693,-2.2366549968719482,-1.2557414770126343,-8.325457572937012,-2.664787769317627,-1.7315231561660767,-7.075952053070068,-5.919286251068115,-3.996641159057617,-1.0787856578826904,-8.653606414794922,-3.000767469406128,-3.3646183013916016,-6.336575031280518,-2.6068737506866455,-2.3765151500701904,-5.824426174163818,-1.690781831741333,-3.124555826187134,-2.475691556930542,-3.048691987991333,-2.8089990615844727,-3.2685821056365967,-2.9380738735198975,-5.929225921630859,-3.6716668605804443,-2.994145154953003,-3.000275135040283,-4.7488861083984375,-3.598886489868164,0.4974193871021271,0.272265625,2707.585681908274,sad
-670.4842529296875,72.87327575683594,-5.122416019439697,16.831567764282227,8.073150634765625,-1.8720027208328247,-0.563468873500824,-9.439885139465332,-12.27223014831543,-6.369641304016113,-1.7951287031173706,-2.157902717590332,-1.9174445867538452,-4.019978046417236,-0.8200490474700928,-1.0795551538467407,-4.4997124671936035,-3.16827392578125,-1.899216651916504,-0.03345482051372528,-7.971951007843018,-1.5145024061203003,-1.4623286724090576,-5.018935680389404,-1.5053788423538208,-1.4203627109527588,-4.548454284667969,-1.1193113327026367,-3.7687902450561523,-1.0662379264831543,-1.566880464553833,-2.0686919689178467,-2.524470090866089,-1.6422297954559326,-4.427450656890869,-0.16416530311107635,-2.0172531604766846,-2.4775259494781494,-4.056415557861328,-3.261260986328125,0.5250577330589294,0.31734900841346153,2949.429140650207,sad
-707.9432983398438,70.33208465576172,-3.9816367626190186,16.394805908203125,7.665536880493164,-2.153186798095703,-2.060913562774658,-8.838733673095703,-12.730489730834961,-4.445475101470947,-1.1473309993743896,-1.585548996925354,-1.444582223892212,-3.857682228088379,-3.1639437675476074,-0.28633496165275574,-5.282499313354492,-7.1817240715026855,-0.7982676029205322,-0.5464985370635986,-7.220851898193359,-2.4526753425598145,-3.402644634246826,-5.154176712036133,-1.9493813514709473,-0.9015920162200928,-3.502441883087158,-0.04203972592949867,-3.7990975379943848,0.21056964993476868,-2.9764134883880615,-4.161113262176514,-2.125852584838867,-1.6026567220687866,-3.6401584148406982,-0.9943943619728088,-0.9710100293159485,-2.4562792778015137,-4.88432502746582,-3.2111258506774902,0.5798035264015198,0.2734825721153846,3137.922027151181,sad
-681.6502075195312,69.69684600830078,0.46915486454963684,18.170814514160156,6.870312690734863,-0.4482630789279938,1.356428861618042,-8.93822193145752,-14.520135879516602,-4.707396030426025,-2.8978688716888428,-3.0332133769989014,-0.14261870086193085,-4.885948657989502,-3.0561070442199707,2.1999576091766357,-3.744821071624756,-5.209447383880615,-2.044978141784668,-0.24154099822044373,-7.843021392822266,-2.476249933242798,-2.398621082305908,-4.3600006103515625,-2.43996000289917,-0.7577460408210754,-5.197570323944092,-2.790205955505371,-2.8006513118743896,-0.08250825852155685,-2.1095640659332275,-1.9347620010375977,-2.425466775894165,-2.9693751335144043,-4.870350360870361,-1.9857113361358643,-2.5730886459350586,-2.008847236633301,-3.2734527587890625,-3.010291814804077,0.5270699262619019,0.3210331086189516,3052.5800909278637,sad
-624.8101196289062,77.52800750732422,0.0978376567363739,19.88445472717285,8.857915878295898,-3.256847620010376,-2.223750352859497,-10.291402816772461,-12.763716697692871,-2.694950580596924,-3.9048519134521484,-4.157227039337158,-0.9079891443252563,-7.247109889984131,-2.466837167739868,0.5741350650787354,-6.842411041259766,-4.461446285247803,-3.732123374938965,-0.6985968947410583,-6.781901836395264,-1.8096282482147217,-3.31801700592041,-6.6297807693481445,-2.819338083267212,-1.5284665822982788,-4.887972831726074,0.3363164961338043,-2.5647573471069336,-0.6175801157951355,-3.7881550788879395,-1.4543370008468628,-4.1448655128479,-2.482680082321167,-5.139690399169922,-1.8882733583450317,-2.822300434112549,-3.631828784942627,-3.6865251064300537,-4.283857822418213,0.49840274453163147,0.29525615985576925,2695.3078791734897,sad
-587.7398681640625,62.54054260253906,-6.0625529289245605,12.954742431640625,4.547710418701172,-4.49300479888916,-10.604272842407227,-8.765388488769531,-18.683168411254883,-5.465186595916748,-2.7438278198242188,-8.550165176391602,0.3845367431640625,-5.978397846221924,-6.335192680358887,1.3707365989685059,-11.189714431762695,-4.1348557472229,-0.8480689525604248,-3.2920992374420166,-8.081199645996094,-2.4947404861450195,-8.771584510803223,-4.790196895599365,-4.681863307952881,-1.8375654220581055,-5.729276180267334,-2.7981436252593994,-3.2232601642608643,-1.6797478199005127,-3.5090322494506836,-3.631932258605957,-4.192683696746826,-2.5247249603271484,-4.727423667907715,1.0487724542617798,-0.7372233271598816,-2.2159039974212646,-4.01074743270874,-2.2721190452575684,0.4915737509727478,0.30257662259615387,3007.5242019697157,sad
-577.984130859375,67.760498046875,-7.037593841552734,16.87672996520996,4.939755439758301,-3.47778058052063,-8.413762092590332,-11.454424858093262,-22.81331443786621,-5.983522415161133,-2.8746700286865234,-8.927940368652344,0.4575786888599396,-6.956999778747559,-4.669178009033203,1.8295949697494507,-8.29976749420166,-5.654137134552002,-3.5582284927368164,-3.1966135501861572,-9.203224182128906,-4.816773891448975,-3.3349087238311768,-7.440195560455322,-5.82427978515625,-1.3806408643722534,-8.370970726013184,-1.8472548723220825,-4.424055576324463,-2.2289817333221436,-4.326518535614014,-3.152255058288574,-4.214749813079834,-3.38169264793396,-4.984260559082031,-2.8926265239715576,-0.9237006902694702,-0.7284994721412659,-0.7197322845458984,-0.321757972240448,0.48312637209892273,0.26089242788461536,2827.365784131249,sad
-557.8783569335938,62.923641204833984,-5.180089473724365,16.34960174560547,2.8336827754974365,-3.81412672996521,-8.793596267700195,-11.089685440063477,-19.799898147583008,-4.843725681304932,-1.6096737384796143,-7.600257396697998,0.5843579769134521,-7.919229030609131,-4.787389755249023,1.7478890419006348,-9.882434844970703,-5.459356784820557,-3.466505765914917,-3.361727237701416,-8.584868431091309,-2.662431478500366,-3.3549587726593018,-7.048342704772949,-4.042421817779541,-1.4286569356918335,-7.34990119934082,-0.14223165810108185,-6.040751934051514,-1.1384003162384033,-4.341370582580566,-3.2771759033203125,-4.806124210357666,-3.890432119369507,-4.938908100128174,-2.529762029647827,-1.8988773822784424,-3.0847506523132324,-3.9164907932281494,-2.5584518909454346,0.4843495786190033,0.31002103365384615,2934.4212497081044,sad
-490.8826599121094,54.25925064086914,-7.487056255340576,15.928641319274902,-1.8539724349975586,-3.762016773223877,-5.567190170288086,-1.9980388879776,-15.838934898376465,-6.187402248382568,-1.1881499290466309,-6.118937015533447,-0.9479343891143799,-5.944806098937988,-4.269844055175781,-2.3766725063323975,-7.885432243347168,-2.5771989822387695,-5.113807201385498,-4.347991943359375,-6.721822261810303,-3.292698860168457,-5.567199230194092,-5.238818645477295,-4.341762065887451,-1.639829397201538,-6.2198872566223145,1.5936169624328613,-2.9304258823394775,-1.0795166492462158,0.02855195291340351,-0.5605455040931702,-2.7654800415039062,-2.210116147994995,-3.2277917861938477,-0.03012445941567421,-1.7449636459350586,-0.47193121910095215,-4.556301116943359,-1.569307565689087,0.4694300591945648,0.30205078125,2985.8259762728344,angry
-467.40606689453125,52.420806884765625,-7.031423091888428,10.830770492553711,-4.428554534912109,-4.906847953796387,-9.143120765686035,-11.159564971923828,-17.296751022338867,-8.546915054321289,-5.9205098152160645,-8.759364128112793,-4.677646160125732,-6.1819682121276855,-6.1003737449646,-4.014664173126221,-11.021618843078613,-2.449190616607666,-7.340503215789795,-5.613893985748291,-5.9908270835876465,-3.4721646308898926,-2.7792344093322754,-1.610529899597168,-2.882575511932373,-0.21246004104614258,-4.124021053314209,-0.2824993431568146,-4.044200897216797,-2.558202028274536,-1.945894718170166,-2.786311626434326,-3.102250337600708,-2.578181743621826,-3.0257728099823,1.8418627977371216,-0.08399423211812973,3.4406375885009766,-0.5158193111419678,1.187848687171936,0.43411895632743835,0.25655048076923076,3059.4298820571917,angry
-547.8519897460938,53.03863525390625,-2.017711877822876,13.761201858520508,-0.44743582606315613,-2.005033254623413,-6.041380405426025,-7.507596492767334,-15.57276439666748,-4.482360363006592,-4.154325485229492,-5.084560394287109,-1.0711079835891724,-6.251394271850586,-2.5614452362060547,-0.6266862154006958,-8.949374198913574,-3.153351306915283,-2.5529606342315674,-5.070213317871094,-7.302487850189209,-2.513582229614258,-3.8307900428771973,-5.648983955383301,-3.9197463989257812,-2.318525791168213,-5.907876014709473,-1.189064621925354,-3.068321466445923,-2.2971222400665283,-1.358640193939209,-1.473131775856018,-0.9899926781654358,-1.1038347482681274,-2.9271228313446045,0.13577815890312195,-1.096178412437439,-0.6152867078781128,-2.6003429889678955,-0.5058863759040833,0.5229572057723999,0.3324932391826923,3003.291245606612,angry
-488.16949462890625,54.694915771484375,-3.386420726776123,10.768423080444336,0.12106769531965256,-4.398369789123535,-5.44542121887207,-8.19438648223877,-18.647003173828125,-6.212214946746826,-3.1716411113739014,-7.064699172973633,0.15659931302070618,-6.523324489593506,-5.536564350128174,1.0029278993606567,-11.336970329284668,-1.797102928161621,-2.1439151763916016,-6.062046527862549,-7.720645904541016,-0.8119526505470276,-5.342919826507568,-4.437901020050049,-3.8787217140197754,-3.286583185195923,-7.040501117706299,-1.90704345703125,-3.949613571166992,-1.5069284439086914,-1.1524139642715454,-1.3249354362487793,-0.04354940727353096,-2.33424973487854,-3.320681095123291,0.816415548324585,-1.5101765394210815,1.3624227046966553,-1.9196767807006836,-1.7709217071533203,0.47685739398002625,0.28722205528846156,2910.111891466807,angry
-281.9607849121094,38.795108795166016,-25.803070068359375,0.3363783657550812,-16.02508544921875,-7.020027160644531,-17.174591064453125,-16.68987464904785,-17.4868221282959,-11.457615852355957,-8.344426155090332,-6.418480396270752,-9.525339126586914,-8.518446922302246,-6.8829803466796875,-1.9056754112243652,-10.116424560546875,2.852041006088257,2.3586232662200928,5.036192893981934,4.073009014129639,6.517319679260254,5.816110610961914,0.5082087516784668,0.11043085157871246,0.8472097516059875,-3.1744658946990967,3.2679214477539062,2.1567721366882324,-1.5196707248687744,-0.5537949204444885,-1.2045083045959473,1.7810968160629272,0.8781956434249878,-3.2669334411621094,2.59881854057312,1.7862191200256348,1.5837169885635376,-3.336899518966675,-0.32830122113227844,0.41850948333740234,0.1839580829326923,2964.9722852192913,angry
-302.8102722167969,42.15629577636719,-22.56031608581543,4.514765739440918,-11.462321281433105,-9.41536808013916,-14.791269302368164,-8.066680908203125,-22.01517105102539,-11.77134895324707,-7.880009651184082,-12.188114166259766,-7.041805267333984,-5.675289154052734,-8.486818313598633,-5.449349403381348,-17.249435424804688,-8.47771167755127,-7.998708724975586,-10.332305908203125,-8.854511260986328,-1.5720155239105225,-2.0527610778808594,2.8131203651428223,7.420608997344971,7.050460338592529,1.8536471128463745,4.936385154724121,-2.7083961963653564,1.5019980669021606,4.96396017074585,3.24265456199646,-1.1203110218048096,-0.48797401785850525,-3.088690757751465,3.3524527549743652,1.9990171194076538,1.598252296447754,-2.9082038402557373,-0.1808140128850937,0.3452029526233673,0.16332632211538461,2919.5250019378727,angry
